zipcode;index;mha_name
90014;2;Los Angeles, CA
90015;2;Los Angeles, CA
90016;2;Los Angeles, CA
90017;2;Los Angeles, CA
90018;2;Los Angeles, CA
90019;2;Los Angeles, CA
90020;2;Los Angeles, CA
90021;2;Los Angeles, CA
90022;2;Los Angeles, CA
90023;2;Los Angeles, CA
90024;2;Los Angeles, CA
90025;2;Los Angeles, CA
90026;2;Los Angeles, CA
90027;2;Los Angeles, CA
90028;2;Los Angeles, CA
90029;2;Los Angeles, CA
90030;2;Los Angeles, CA
90031;2;Los Angeles, CA
90032;2;Los Angeles, CA
90033;2;Los Angeles, CA
90034;2;Los Angeles, CA
90035;2;Los Angeles, CA
90036;2;Los Angeles, CA
90037;2;Los Angeles, CA
90038;2;Los Angeles, CA
90039;2;Los Angeles, CA
90040;2;Los Angeles, CA
90041;2;Los Angeles, CA
90042;2;Los Angeles, CA
90043;2;Los Angeles, CA
90044;2;Los Angeles, CA
90045;2;Los Angeles, CA
90046;2;Los Angeles, CA
90047;2;Los Angeles, CA
90048;2;Los Angeles, CA
90049;2;Los Angeles, CA
90050;2;Los Angeles, CA
90051;2;Los Angeles, CA
90052;2;Los Angeles, CA
90053;2;Los Angeles, CA
90054;2;Los Angeles, CA
90055;2;Los Angeles, CA
90056;2;Los Angeles, CA
90057;2;Los Angeles, CA
90058;2;Los Angeles, CA
90059;2;Los Angeles, CA
90060;2;Los Angeles, CA
90061;2;Los Angeles, CA
90062;2;Los Angeles, CA
90063;2;Los Angeles, CA
90064;2;Los Angeles, CA
90065;2;Los Angeles, CA
90066;2;Los Angeles, CA
90067;2;Los Angeles, CA
90068;2;Los Angeles, CA
90069;2;Los Angeles, CA
90070;2;Los Angeles, CA
90071;2;Los Angeles, CA
90072;2;Los Angeles, CA
90073;2;Los Angeles, CA
90074;2;Los Angeles, CA
90075;2;Los Angeles, CA
90076;2;Los Angeles, CA
90077;2;Los Angeles, CA
90078;2;Los Angeles, CA
90079;2;Los Angeles, CA
90080;2;Los Angeles, CA
90081;2;Los Angeles, CA
90082;2;Los Angeles, CA
90083;2;Los Angeles, CA
90084;2;Los Angeles, CA
90086;2;Los Angeles, CA
90087;2;Los Angeles, CA
90088;2;Los Angeles, CA
90089;2;Los Angeles, CA
90091;2;Los Angeles, CA
90093;2;Los Angeles, CA
90094;2;Los Angeles, CA
90095;2;Los Angeles, CA
90096;2;Los Angeles, CA
90099;2;Los Angeles, CA
90134;2;Los Angeles, CA
90140;2;Los Angeles, CA
90189;2;Los Angeles, CA
90201;2;Los Angeles, CA
90202;2;Los Angeles, CA
90205;2;Los Angeles, CA
90209;2;Los Angeles, CA
90210;2;Los Angeles, CA
90211;2;Los Angeles, CA
90212;2;Los Angeles, CA
90213;2;Los Angeles, CA
90220;2;Los Angeles, CA
90221;2;Los Angeles, CA
90222;2;Los Angeles, CA
90223;2;Los Angeles, CA
90224;2;Los Angeles, CA
90230;2;Los Angeles, CA
90231;2;Los Angeles, CA
90232;2;Los Angeles, CA
90239;2;Los Angeles, CA
90240;2;Los Angeles, CA
90241;2;Los Angeles, CA
90242;2;Los Angeles, CA
90245;2;Los Angeles, CA
90247;2;Los Angeles, CA
90248;2;Los Angeles, CA
90249;2;Los Angeles, CA
90250;2;Los Angeles, CA
90251;2;Los Angeles, CA
90254;2;Los Angeles, CA
90255;2;Los Angeles, CA
90260;2;Los Angeles, CA
90261;2;Los Angeles, CA
90262;2;Los Angeles, CA
90263;2;Los Angeles, CA
90264;2;Los Angeles, CA
90265;2;Los Angeles, CA
90266;2;Los Angeles, CA
90267;2;Los Angeles, CA
90270;2;Los Angeles, CA
90272;2;Los Angeles, CA
90274;2;Los Angeles, CA
90275;2;Los Angeles, CA
90277;2;Los Angeles, CA
90278;2;Los Angeles, CA
90280;2;Los Angeles, CA
90290;2;Los Angeles, CA
90291;2;Los Angeles, CA
90292;2;Los Angeles, CA
90293;2;Los Angeles, CA
90294;2;Los Angeles, CA
90295;2;Los Angeles, CA
90296;2;Los Angeles, CA
90301;2;Los Angeles, CA
90302;2;Los Angeles, CA
90303;2;Los Angeles, CA
90304;2;Los Angeles, CA
90305;2;Los Angeles, CA
90306;2;Los Angeles, CA
90307;2;Los Angeles, CA
90308;2;Los Angeles, CA
90309;2;Los Angeles, CA
90310;2;Los Angeles, CA
90311;2;Los Angeles, CA
90312;2;Los Angeles, CA
90401;2;Los Angeles, CA
90402;2;Los Angeles, CA
90403;2;Los Angeles, CA
90404;2;Los Angeles, CA
90405;2;Los Angeles, CA
90406;2;Los Angeles, CA
90407;2;Los Angeles, CA
90408;2;Los Angeles, CA
90409;2;Los Angeles, CA
90410;2;Los Angeles, CA
90411;2;Los Angeles, CA
90501;2;Los Angeles, CA
90502;2;Los Angeles, CA
90503;2;Los Angeles, CA
90504;2;Los Angeles, CA
90505;2;Los Angeles, CA
90506;2;Los Angeles, CA
90507;2;Los Angeles, CA
90508;2;Los Angeles, CA
90509;2;Los Angeles, CA
90510;2;Los Angeles, CA
90601;2;Los Angeles, CA
90602;2;Los Angeles, CA
90603;2;Los Angeles, CA
90604;2;Los Angeles, CA
90605;2;Los Angeles, CA
90606;2;Los Angeles, CA
90607;2;Los Angeles, CA
90608;2;Los Angeles, CA
90609;2;Los Angeles, CA
90610;2;Los Angeles, CA
90620;2;Los Angeles, CA
90621;2;Los Angeles, CA
90622;2;Los Angeles, CA
90623;2;Los Angeles, CA
90624;2;Los Angeles, CA
90630;2;Los Angeles, CA
90631;2;Los Angeles, CA
90632;2;Los Angeles, CA
90633;2;Los Angeles, CA
90637;2;Los Angeles, CA
90638;2;Los Angeles, CA
90639;2;Los Angeles, CA
90640;2;Los Angeles, CA
90650;2;Los Angeles, CA
90651;2;Los Angeles, CA
90652;2;Los Angeles, CA
90660;2;Los Angeles, CA
90661;2;Los Angeles, CA
90662;2;Los Angeles, CA
90670;2;Los Angeles, CA
90671;2;Los Angeles, CA
90680;2;Los Angeles, CA
90701;2;Los Angeles, CA
90702;2;Los Angeles, CA
90703;2;Los Angeles, CA
90704;2;Los Angeles, CA
90706;2;Los Angeles, CA
90707;2;Los Angeles, CA
90710;2;Los Angeles, CA
90711;2;Los Angeles, CA
90712;2;Los Angeles, CA
90713;2;Los Angeles, CA
90714;2;Los Angeles, CA
90715;2;Los Angeles, CA
90716;2;Los Angeles, CA
90717;2;Los Angeles, CA
90720;2;Los Angeles, CA
90721;2;Los Angeles, CA
90723;2;Los Angeles, CA
90731;2;Los Angeles, CA
90732;2;Los Angeles, CA
90733;2;Los Angeles, CA
90734;2;Los Angeles, CA
90740;2;Los Angeles, CA
90742;2;Los Angeles, CA
90743;2;Los Angeles, CA
90744;2;Los Angeles, CA
90745;2;Los Angeles, CA
90746;2;Los Angeles, CA
90747;2;Los Angeles, CA
90748;2;Los Angeles, CA
90749;2;Los Angeles, CA
90755;2;Los Angeles, CA
90801;2;Los Angeles, CA
90802;2;Los Angeles, CA
90803;2;Los Angeles, CA
90804;2;Los Angeles, CA
90805;2;Los Angeles, CA
90806;2;Los Angeles, CA
90807;2;Los Angeles, CA
90808;2;Los Angeles, CA
90809;2;Los Angeles, CA
90810;2;Los Angeles, CA
90813;2;Los Angeles, CA
90814;2;Los Angeles, CA
90815;2;Los Angeles, CA
90822;2;Los Angeles, CA
90831;2;Los Angeles, CA
90832;2;Los Angeles, CA
90833;2;Los Angeles, CA
90840;2;Los Angeles, CA
90842;2;Los Angeles, CA
90844;2;Los Angeles, CA
90846;2;Los Angeles, CA
90847;2;Los Angeles, CA
90848;2;Los Angeles, CA
90853;2;Los Angeles, CA
90895;2;Los Angeles, CA
91001;2;Los Angeles, CA
91003;2;Los Angeles, CA
91006;2;Los Angeles, CA
91007;2;Los Angeles, CA
91008;2;Los Angeles, CA
91009;2;Los Angeles, CA
91010;2;Los Angeles, CA
91011;2;Los Angeles, CA
91012;2;Los Angeles, CA
91016;2;Los Angeles, CA
91017;2;Los Angeles, CA
91020;2;Los Angeles, CA
91021;2;Los Angeles, CA
91023;2;Los Angeles, CA
91024;2;Los Angeles, CA
91025;2;Los Angeles, CA
91030;2;Los Angeles, CA
91031;2;Los Angeles, CA
91040;2;Los Angeles, CA
91041;2;Los Angeles, CA
91042;2;Los Angeles, CA
91043;2;Los Angeles, CA
91046;2;Los Angeles, CA
91066;2;Los Angeles, CA
91077;2;Los Angeles, CA
91101;2;Los Angeles, CA
91102;2;Los Angeles, CA
91103;2;Los Angeles, CA
91104;2;Los Angeles, CA
91105;2;Los Angeles, CA
91106;2;Los Angeles, CA
91107;2;Los Angeles, CA
91108;2;Los Angeles, CA
91109;2;Los Angeles, CA
91110;2;Los Angeles, CA
91114;2;Los Angeles, CA
91115;2;Los Angeles, CA
91116;2;Los Angeles, CA
91117;2;Los Angeles, CA
91118;2;Los Angeles, CA
91121;2;Los Angeles, CA
91123;2;Los Angeles, CA
91124;2;Los Angeles, CA
91125;2;Los Angeles, CA
91126;2;Los Angeles, CA
91129;2;Los Angeles, CA
91182;2;Los Angeles, CA
91184;2;Los Angeles, CA
91185;2;Los Angeles, CA
91188;2;Los Angeles, CA
91189;2;Los Angeles, CA
91199;2;Los Angeles, CA
91201;2;Los Angeles, CA
91202;2;Los Angeles, CA
91203;2;Los Angeles, CA
91204;2;Los Angeles, CA
91205;2;Los Angeles, CA
91206;2;Los Angeles, CA
91207;2;Los Angeles, CA
91208;2;Los Angeles, CA
91209;2;Los Angeles, CA
91210;2;Los Angeles, CA
91214;2;Los Angeles, CA
91221;2;Los Angeles, CA
91222;2;Los Angeles, CA
91224;2;Los Angeles, CA
91225;2;Los Angeles, CA
91226;2;Los Angeles, CA
91301;2;Los Angeles, CA
91302;2;Los Angeles, CA
91303;2;Los Angeles, CA
91304;2;Los Angeles, CA
91305;2;Los Angeles, CA
91306;2;Los Angeles, CA
91307;2;Los Angeles, CA
91308;2;Los Angeles, CA
91309;2;Los Angeles, CA
91310;2;Los Angeles, CA
91311;2;Los Angeles, CA
91313;2;Los Angeles, CA
91316;2;Los Angeles, CA
91321;2;Los Angeles, CA
91322;2;Los Angeles, CA
91324;2;Los Angeles, CA
91325;2;Los Angeles, CA
91326;2;Los Angeles, CA
91327;2;Los Angeles, CA
91328;2;Los Angeles, CA
91330;2;Los Angeles, CA
91331;2;Los Angeles, CA
91333;2;Los Angeles, CA
91334;2;Los Angeles, CA
91335;2;Los Angeles, CA
91337;2;Los Angeles, CA
91340;2;Los Angeles, CA
91341;2;Los Angeles, CA
91342;2;Los Angeles, CA
91343;2;Los Angeles, CA
91344;2;Los Angeles, CA
91345;2;Los Angeles, CA
91346;2;Los Angeles, CA
91350;2;Los Angeles, CA
91351;2;Los Angeles, CA
91352;2;Los Angeles, CA
91353;2;Los Angeles, CA
91354;2;Los Angeles, CA
91355;2;Los Angeles, CA
91356;2;Los Angeles, CA
91357;2;Los Angeles, CA
91364;2;Los Angeles, CA
91365;2;Los Angeles, CA
91367;2;Los Angeles, CA
91371;2;Los Angeles, CA
91372;2;Los Angeles, CA
91376;2;Los Angeles, CA
91380;2;Los Angeles, CA
91381;2;Los Angeles, CA
91382;2;Los Angeles, CA
91383;2;Los Angeles, CA
91384;2;Los Angeles, CA
91385;2;Los Angeles, CA
91386;2;Los Angeles, CA
91387;2;Los Angeles, CA
91390;2;Los Angeles, CA
91392;2;Los Angeles, CA
91393;2;Los Angeles, CA
91394;2;Los Angeles, CA
91395;2;Los Angeles, CA
91396;2;Los Angeles, CA
91401;2;Los Angeles, CA
91402;2;Los Angeles, CA
91403;2;Los Angeles, CA
91404;2;Los Angeles, CA
91405;2;Los Angeles, CA
91406;2;Los Angeles, CA
91407;2;Los Angeles, CA
91408;2;Los Angeles, CA
91409;2;Los Angeles, CA
91410;2;Los Angeles, CA
91411;2;Los Angeles, CA
91412;2;Los Angeles, CA
91413;2;Los Angeles, CA
91416;2;Los Angeles, CA
91423;2;Los Angeles, CA
91426;2;Los Angeles, CA
91436;2;Los Angeles, CA
91470;2;Los Angeles, CA
91482;2;Los Angeles, CA
91499;2;Los Angeles, CA
91501;2;Los Angeles, CA
91502;2;Los Angeles, CA
91503;2;Los Angeles, CA
91504;2;Los Angeles, CA
91505;2;Los Angeles, CA
91506;2;Los Angeles, CA
91507;2;Los Angeles, CA
91508;2;Los Angeles, CA
91510;2;Los Angeles, CA
91521;2;Los Angeles, CA
91522;2;Los Angeles, CA
91523;2;Los Angeles, CA
91601;2;Los Angeles, CA
91602;2;Los Angeles, CA
91603;2;Los Angeles, CA
91604;2;Los Angeles, CA
91605;2;Los Angeles, CA
91606;2;Los Angeles, CA
91607;2;Los Angeles, CA
91608;2;Los Angeles, CA
91609;2;Los Angeles, CA
91610;2;Los Angeles, CA
91614;2;Los Angeles, CA
91615;2;Los Angeles, CA
91616;2;Los Angeles, CA
91617;2;Los Angeles, CA
91618;2;Los Angeles, CA
91701;1;San Bernardino, CA
91702;2;Los Angeles, CA
91706;2;Los Angeles, CA
91708;2;Los Angeles, CA
91709;2;Los Angeles, CA
91710;2;Los Angeles, CA
91711;2;Los Angeles, CA
91714;2;Los Angeles, CA
91715;2;Los Angeles, CA
91716;2;Los Angeles, CA
91722;2;Los Angeles, CA
91723;2;Los Angeles, CA
91724;2;Los Angeles, CA
91729;1;San Bernardino, CA
91730;1;San Bernardino, CA
91731;2;Los Angeles, CA
91732;2;Los Angeles, CA
91733;2;Los Angeles, CA
91734;2;Los Angeles, CA
91735;2;Los Angeles, CA
91737;1;San Bernardino, CA
91739;1;San Bernardino, CA
91740;2;Los Angeles, CA
91741;2;Los Angeles, CA
91743;1;San Bernardino, CA
91744;2;Los Angeles, CA
91745;2;Los Angeles, CA
91746;2;Los Angeles, CA
91747;2;Los Angeles, CA
91748;2;Los Angeles, CA
91749;2;Los Angeles, CA
91750;2;Los Angeles, CA
91752;1;Riverside, CA
91754;2;Los Angeles, CA
91755;2;Los Angeles, CA
91756;2;Los Angeles, CA
91758;1;San Bernardino, CA
91759;1;San Bernardino, CA
91761;2;Los Angeles, CA
91762;2;Los Angeles, CA
91763;2;Los Angeles, CA
91764;2;Los Angeles, CA
91765;2;Los Angeles, CA
91766;2;Los Angeles, CA
91767;2;Los Angeles, CA
91768;2;Los Angeles, CA
91769;2;Los Angeles, CA
91770;2;Los Angeles, CA
91771;2;Los Angeles, CA
91772;2;Los Angeles, CA
91773;2;Los Angeles, CA
91775;2;Los Angeles, CA
91776;2;Los Angeles, CA
91778;2;Los Angeles, CA
91780;2;Los Angeles, CA
91784;2;Los Angeles, CA
91785;1;San Bernardino, CA
91786;2;Los Angeles, CA
91788;2;Los Angeles, CA
91789;2;Los Angeles, CA
91790;2;Los Angeles, CA
91791;2;Los Angeles, CA
91792;2;Los Angeles, CA
91793;2;Los Angeles, CA
91801;2;Los Angeles, CA
91802;2;Los Angeles, CA
91803;2;Los Angeles, CA
91804;2;Los Angeles, CA
91896;2;Los Angeles, CA
91899;2;Los Angeles, CA
92003;1;Camp Pendleton, CA
92008;1;Camp Pendleton, CA
92025;1;Camp Pendleton, CA
92026;1;Camp Pendleton, CA
92027;1;Camp Pendleton, CA
92028;1;Camp Pendleton, CA
92054;1;Camp Pendleton, CA
92055;1;Camp Pendleton, CA
92056;1;Camp Pendleton, CA
92057;1;Camp Pendleton, CA
92058;1;Camp Pendleton, CA
92059;1;Camp Pendleton, CA
92060;1;Camp Pendleton, CA
92061;1;Camp Pendleton, CA
92069;1;Camp Pendleton, CA
92079;1;Camp Pendleton, CA
92081;1;Camp Pendleton, CA
92082;1;Camp Pendleton, CA
92083;1;Camp Pendleton, CA
92084;1;Camp Pendleton, CA
92201;1;Riverside, CA
92202;1;Riverside, CA
92203;1;Riverside, CA
92210;1;Riverside, CA
92211;1;Riverside, CA
92220;1;Riverside, CA
92222;1;El Centro, CA
92223;1;Riverside, CA
92226;1;Riverside, CA
92227;1;El Centro, CA
92230;1;Riverside, CA
92231;1;El Centro, CA
92232;1;El Centro, CA
92233;1;El Centro, CA
92235;1;Riverside, CA
92236;1;Riverside, CA
92243;1;El Centro, CA
92244;1;El Centro, CA
92247;1;Riverside, CA
92248;1;Riverside, CA
92249;1;El Centro, CA
92250;1;El Centro, CA
92251;1;El Centro, CA
92253;1;Riverside, CA
92254;1;El Centro, CA
92255;1;Riverside, CA
92257;1;El Centro, CA
92258;1;Riverside, CA
92259;1;El Centro, CA
92260;1;Riverside, CA
92261;1;Riverside, CA
92263;1;Riverside, CA
92264;1;Riverside, CA
92266;1;El Centro, CA
92270;1;Riverside, CA
92273;1;El Centro, CA
92274;1;El Centro, CA
92275;1;El Centro, CA
92276;1;Riverside, CA
92281;1;El Centro, CA
92282;1;Riverside, CA
92283;1;El Centro, CA
92285;1;San Bernardino, CA
92286;1;San Bernardino, CA
92301;1;San Bernardino, CA
92305;1;San Bernardino, CA
92308;1;San Bernardino, CA
92313;1;San Bernardino, CA
92314;1;San Bernardino, CA
92315;1;San Bernardino, CA
92316;1;San Bernardino, CA
92317;1;San Bernardino, CA
92318;1;San Bernardino, CA
92320;1;Riverside, CA
92321;1;San Bernardino, CA
92322;1;San Bernardino, CA
92323;1;San Bernardino, CA
92324;1;San Bernardino, CA
92325;1;San Bernardino, CA
92328;1;Inyo County, CA
92329;1;San Bernardino, CA
92331;1;San Bernardino, CA
92333;1;San Bernardino, CA
92334;1;San Bernardino, CA
92335;1;San Bernardino, CA
92336;1;San Bernardino, CA
92337;1;San Bernardino, CA
92339;1;San Bernardino, CA
92340;1;San Bernardino, CA
92341;1;San Bernardino, CA
92344;1;San Bernardino, CA
92345;1;San Bernardino, CA
92346;1;San Bernardino, CA
92350;1;San Bernardino, CA
92352;1;San Bernardino, CA
92354;1;San Bernardino, CA
92356;1;San Bernardino, CA
92357;1;San Bernardino, CA
92358;1;San Bernardino, CA
92359;1;San Bernardino, CA
92369;1;San Bernardino, CA
92371;1;San Bernardino, CA
92372;1;San Bernardino, CA
92373;1;San Bernardino, CA
92374;1;San Bernardino, CA
92375;1;San Bernardino, CA
92376;1;San Bernardino, CA
92377;1;San Bernardino, CA
92378;1;San Bernardino, CA
92382;1;San Bernardino, CA
92384;1;Inyo County, CA
92385;1;San Bernardino, CA
92386;1;San Bernardino, CA
92389;1;Inyo County, CA
92391;1;San Bernardino, CA
92392;1;San Bernardino, CA
92393;1;San Bernardino, CA
92397;1;San Bernardino, CA
92399;1;San Bernardino, CA
92401;1;San Bernardino, CA
92402;1;San Bernardino, CA
92403;1;San Bernardino, CA
92404;1;San Bernardino, CA
92405;1;San Bernardino, CA
92406;1;San Bernardino, CA
92407;1;San Bernardino, CA
92408;1;San Bernardino, CA
92410;1;San Bernardino, CA
92411;1;San Bernardino, CA
92413;1;San Bernardino, CA
92415;1;San Bernardino, CA
92418;1;San Bernardino, CA
92423;1;San Bernardino, CA
92427;1;San Bernardino, CA
92501;1;Riverside, CA
92502;1;Riverside, CA
92503;1;Riverside, CA
92504;1;Riverside, CA
92505;1;Riverside, CA
92506;1;Riverside, CA
92507;1;Riverside, CA
92508;1;Riverside, CA
92509;1;Riverside, CA
92513;1;Riverside, CA
92514;1;Riverside, CA
92516;1;Riverside, CA
92517;1;Riverside, CA
92518;1;Riverside, CA
92519;1;Riverside, CA
92521;1;Riverside, CA
92522;1;Riverside, CA
92530;1;Riverside, CA
92531;1;Riverside, CA
92532;1;Riverside, CA
92536;1;Riverside, CA
92539;1;Riverside, CA
92543;1;Riverside, CA
92544;1;Riverside, CA
92545;1;Riverside, CA
92546;1;Riverside, CA
92548;1;Riverside, CA
92549;1;Riverside, CA
92551;1;Riverside, CA
92552;1;Riverside, CA
92553;1;Riverside, CA
92554;1;Riverside, CA
92555;1;Riverside, CA
92556;1;Riverside, CA
92557;1;Riverside, CA
92561;1;Riverside, CA
92562;1;Riverside, CA
92563;1;Riverside, CA
92564;1;Riverside, CA
92567;1;Riverside, CA
92570;1;Riverside, CA
92571;1;Riverside, CA
92572;1;Riverside, CA
92581;1;Riverside, CA
92582;1;Riverside, CA
92583;1;Riverside, CA
92584;1;Riverside, CA
92585;1;Riverside, CA
92586;1;Riverside, CA
92587;1;Riverside, CA
92589;1;Riverside, CA
92590;1;Riverside, CA
92591;1;Riverside, CA
92592;1;Riverside, CA
92593;1;Riverside, CA
92595;1;Riverside, CA
92596;1;Riverside, CA
92599;1;Riverside, CA
92602;2;Los Angeles, CA
92603;2;Los Angeles, CA
92604;2;Los Angeles, CA
92605;2;Los Angeles, CA
92606;2;Los Angeles, CA
92607;2;Los Angeles, CA
92609;2;Los Angeles, CA
92610;2;Los Angeles, CA
92612;2;Los Angeles, CA
92614;2;Los Angeles, CA
92615;2;Los Angeles, CA
92616;2;Los Angeles, CA
92617;2;Los Angeles, CA
92618;2;Los Angeles, CA
92619;2;Los Angeles, CA
92620;2;Los Angeles, CA
92623;2;Los Angeles, CA
92624;2;Los Angeles, CA
92625;2;Los Angeles, CA
92626;2;Los Angeles, CA
92627;2;Los Angeles, CA
92628;2;Los Angeles, CA
92629;2;Los Angeles, CA
92630;2;Los Angeles, CA
92637;2;Los Angeles, CA
92646;2;Los Angeles, CA
92647;2;Los Angeles, CA
92648;2;Los Angeles, CA
92649;2;Los Angeles, CA
92650;2;Los Angeles, CA
92651;2;Los Angeles, CA
92652;2;Los Angeles, CA
92653;2;Los Angeles, CA
92654;2;Los Angeles, CA
92655;2;Los Angeles, CA
92656;2;Los Angeles, CA
92657;2;Los Angeles, CA
92658;2;Los Angeles, CA
92659;2;Los Angeles, CA
92660;2;Los Angeles, CA
92661;2;Los Angeles, CA
92662;2;Los Angeles, CA
92663;2;Los Angeles, CA
92672;1;Camp Pendleton, CA
92673;2;Los Angeles, CA
92674;2;Los Angeles, CA
92675;2;Los Angeles, CA
92676;2;Los Angeles, CA
92677;2;Los Angeles, CA
92678;2;Los Angeles, CA
92679;2;Los Angeles, CA
92683;2;Los Angeles, CA
92684;2;Los Angeles, CA
92685;2;Los Angeles, CA
92688;2;Los Angeles, CA
92690;2;Los Angeles, CA
92691;2;Los Angeles, CA
92692;2;Los Angeles, CA
92693;2;Los Angeles, CA
92694;2;Los Angeles, CA
92697;2;Los Angeles, CA
92698;2;Los Angeles, CA
92701;2;Los Angeles, CA
92702;2;Los Angeles, CA
92703;2;Los Angeles, CA
92704;2;Los Angeles, CA
92705;2;Los Angeles, CA
92706;2;Los Angeles, CA
92707;2;Los Angeles, CA
92708;2;Los Angeles, CA
92711;2;Los Angeles, CA
92728;2;Los Angeles, CA
92735;2;Los Angeles, CA
92780;2;Los Angeles, CA
92781;2;Los Angeles, CA
92782;2;Los Angeles, CA
92799;2;Los Angeles, CA
92801;2;Los Angeles, CA
92802;2;Los Angeles, CA
92803;2;Los Angeles, CA
92804;2;Los Angeles, CA
92805;2;Los Angeles, CA
92806;2;Los Angeles, CA
92807;2;Los Angeles, CA
92808;2;Los Angeles, CA
92809;2;Los Angeles, CA
92811;2;Los Angeles, CA
92812;2;Los Angeles, CA
92814;2;Los Angeles, CA
92815;2;Los Angeles, CA
92816;2;Los Angeles, CA
92817;2;Los Angeles, CA
92821;2;Los Angeles, CA
92822;2;Los Angeles, CA
92823;2;Los Angeles, CA
92825;2;Los Angeles, CA
92831;2;Los Angeles, CA
92832;2;Los Angeles, CA
92833;2;Los Angeles, CA
92834;2;Los Angeles, CA
92835;2;Los Angeles, CA
92836;2;Los Angeles, CA
92837;2;Los Angeles, CA
92838;2;Los Angeles, CA
92840;2;Los Angeles, CA
92841;2;Los Angeles, CA
92842;2;Los Angeles, CA
92843;2;Los Angeles, CA
92844;2;Los Angeles, CA
92845;2;Los Angeles, CA
92846;2;Los Angeles, CA
92850;2;Los Angeles, CA
92856;2;Los Angeles, CA
92857;2;Los Angeles, CA
92859;2;Los Angeles, CA
92860;1;Riverside, CA
92861;2;Los Angeles, CA
92862;2;Los Angeles, CA
92863;2;Los Angeles, CA
92864;2;Los Angeles, CA
92865;2;Los Angeles, CA
92866;2;Los Angeles, CA
92867;2;Los Angeles, CA
92868;2;Los Angeles, CA
92869;2;Los Angeles, CA
92870;2;Los Angeles, CA
92871;2;Los Angeles, CA
92877;1;Riverside, CA
92878;1;Riverside, CA
92879;1;Riverside, CA
92880;1;Riverside, CA
92881;1;Riverside, CA
92882;1;Riverside, CA
92883;1;Riverside, CA
92885;2;Los Angeles, CA
92886;2;Los Angeles, CA
92887;2;Los Angeles, CA
92899;2;Los Angeles, CA
93203;1;Kern County, CA
93205;1;Kern County, CA
93206;1;Kern County, CA
93215;1;Kern County, CA
93216;1;Kern County, CA
93220;1;Kern County, CA
93222;1;Kern County, CA
93224;1;Kern County, CA
93225;1;Kern County, CA
93226;1;Kern County, CA
93238;1;Kern County, CA
93240;1;Kern County, CA
93241;1;Kern County, CA
93249;1;Kern County, CA
93250;1;Kern County, CA
93251;1;Kern County, CA
93252;1;Kern County, CA
93255;1;Kern County, CA
93263;1;Kern County, CA
93268;1;Kern County, CA
93276;1;Kern County, CA
93280;1;Kern County, CA
93283;1;Kern County, CA
93285;1;Kern County, CA
93287;1;Kern County, CA
93301;1;Kern County, CA
93302;1;Kern County, CA
93303;1;Kern County, CA
93304;1;Kern County, CA
93305;1;Kern County, CA
93306;1;Kern County, CA
93307;1;Kern County, CA
93308;1;Kern County, CA
93309;1;Kern County, CA
93311;1;Kern County, CA
93312;1;Kern County, CA
93313;1;Kern County, CA
93314;1;Kern County, CA
93380;1;Kern County, CA
93383;1;Kern County, CA
93384;1;Kern County, CA
93385;1;Kern County, CA
93386;1;Kern County, CA
93387;1;Kern County, CA
93388;1;Kern County, CA
93389;1;Kern County, CA
93390;1;Kern County, CA
93401;4;San Luis Obispo, CA
93402;4;San Luis Obispo, CA
93403;4;San Luis Obispo, CA
93405;4;San Luis Obispo, CA
93406;4;San Luis Obispo, CA
93407;4;San Luis Obispo, CA
93408;4;San Luis Obispo, CA
93409;4;San Luis Obispo, CA
93410;4;San Luis Obispo, CA
93412;4;San Luis Obispo, CA
93420;4;San Luis Obispo, CA
93421;4;San Luis Obispo, CA
93422;4;San Luis Obispo, CA
93423;4;San Luis Obispo, CA
93424;4;San Luis Obispo, CA
93426;4;San Luis Obispo, CA
93428;4;San Luis Obispo, CA
93430;4;San Luis Obispo, CA
93432;4;San Luis Obispo, CA
93433;4;San Luis Obispo, CA
93435;4;San Luis Obispo, CA
93442;4;San Luis Obispo, CA
93443;4;San Luis Obispo, CA
93444;4;San Luis Obispo, CA
93445;4;San Luis Obispo, CA
93446;4;San Luis Obispo, CA
93447;4;San Luis Obispo, CA
93448;4;San Luis Obispo, CA
93449;4;San Luis Obispo, CA
93450;4;San Luis Obispo, CA
93451;4;San Luis Obispo, CA
93452;4;San Luis Obispo, CA
93453;4;San Luis Obispo, CA
93461;4;San Luis Obispo, CA
93465;4;San Luis Obispo, CA
93475;4;San Luis Obispo, CA
93483;4;San Luis Obispo, CA
93502;1;Kern County, CA
93504;1;Kern County, CA
93512;4;Bridgeport, CA
93513;1;Inyo County, CA
93514;4;Bridgeport, CA
93515;1;Inyo County, CA
93517;4;Bridgeport, CA
93518;1;Kern County, CA
93522;1;Inyo County, CA
93526;1;Inyo County, CA
93529;4;Bridgeport, CA
93530;1;Inyo County, CA
93531;1;Kern County, CA
93541;4;Bridgeport, CA
93542;1;Inyo County, CA
93545;1;Inyo County, CA
93546;4;Bridgeport, CA
93549;1;Inyo County, CA
93556;1;Kern County, CA
93558;1;San Bernardino County, CA
93561;1;Kern County, CA
93581;1;Kern County, CA
93592;1;San Bernardino, CA
93596;1;Kern County, CA
93620;1;Merced County, CA
93623;1;Mariposa County, CA
93635;1;Merced County, CA
93661;1;Merced County, CA
93665;1;Merced County, CA
93920;4;San Luis Obispo, CA
93927;4;San Luis Obispo, CA
