zipcode;index;mha_name
93928;4;San Luis Obispo, CA
93930;4;San Luis Obispo, CA
93932;4;San Luis Obispo, CA
93954;4;San Luis Obispo, CA
94002;4;Santa Clara County, CA
94005;5;San Francisco, CA
94010;5;San Francisco, CA
94011;5;San Francisco, CA
94014;5;San Francisco, CA
94015;5;San Francisco, CA
94016;5;San Francisco, CA
94017;5;San Francisco, CA
94018;5;San Francisco, CA
94019;5;San Francisco, CA
94020;4;Santa Clara County, CA
94021;4;Santa Clara County, CA
94022;4;Santa Clara County, CA
94023;4;Santa Clara County, CA
94024;4;Santa Clara County, CA
94025;4;Santa Clara County, CA
94026;5;San Francisco, CA
94027;4;Santa Clara County, CA
94028;4;Santa Clara County, CA
94030;5;San Francisco, CA
94035;4;Santa Clara County, CA
94037;5;San Francisco, CA
94038;5;San Francisco, CA
94039;4;Santa Clara County, CA
94040;4;Santa Clara County, CA
94041;4;Santa Clara County, CA
94042;4;Santa Clara County, CA
94043;4;Santa Clara County, CA
94044;5;San Francisco, CA
94060;4;Santa Clara County, CA
94061;4;Santa Clara County, CA
94062;4;Santa Clara County, CA
94063;4;Santa Clara County, CA
94064;4;Santa Clara County, CA
94065;4;Santa Clara County, CA
94066;5;San Francisco, CA
94070;4;Santa Clara County, CA
94074;4;Santa Clara County, CA
94080;5;San Francisco, CA
94083;5;San Francisco, CA
94085;4;Santa Clara County, CA
94086;4;Santa Clara County, CA
94087;4;Santa Clara County, CA
94088;4;Santa Clara County, CA
94089;4;Santa Clara County, CA
94102;5;San Francisco, CA
94103;5;San Francisco, CA
94104;5;San Francisco, CA
94105;5;San Francisco, CA
94107;5;San Francisco, CA
94108;5;San Francisco, CA
94109;5;San Francisco, CA
94110;5;San Francisco, CA
94111;5;San Francisco, CA
94112;5;San Francisco, CA
94114;5;San Francisco, CA
94115;5;San Francisco, CA
94116;5;San Francisco, CA
94117;5;San Francisco, CA
94118;5;San Francisco, CA
94119;5;San Francisco, CA
94120;5;San Francisco, CA
94121;5;San Francisco, CA
94122;5;San Francisco, CA
94123;5;San Francisco, CA
94124;5;San Francisco, CA
94125;5;San Francisco, CA
94126;5;San Francisco, CA
94127;5;San Francisco, CA
94128;5;San Francisco, CA
94129;5;San Francisco, CA
94130;5;San Francisco, CA
94131;5;San Francisco, CA
94132;5;San Francisco, CA
94133;5;San Francisco, CA
94134;5;San Francisco, CA
94137;5;San Francisco, CA
94139;5;San Francisco, CA
94140;5;San Francisco, CA
94141;5;San Francisco, CA
94142;5;San Francisco, CA
94143;5;San Francisco, CA
94144;5;San Francisco, CA
94145;5;San Francisco, CA
94146;5;San Francisco, CA
94147;5;San Francisco, CA
94151;5;San Francisco, CA
94158;5;San Francisco, CA
94159;5;San Francisco, CA
94160;5;San Francisco, CA
94161;5;San Francisco, CA
94163;5;San Francisco, CA
94164;5;San Francisco, CA
94172;5;San Francisco, CA
94177;5;San Francisco, CA
94188;5;San Francisco, CA
94203;1;Sacramento, CA
94204;1;Sacramento, CA
94205;1;Sacramento, CA
94206;1;Sacramento, CA
94209;1;Sacramento, CA
94229;1;Sacramento, CA
94230;1;Sacramento, CA
94232;1;Sacramento, CA
94235;1;Sacramento, CA
94236;1;Sacramento, CA
94237;1;Sacramento, CA
94239;1;Sacramento, CA
94240;1;Sacramento, CA
94244;1;Sacramento, CA
94247;1;Sacramento, CA
94248;1;Sacramento, CA
94249;1;Sacramento, CA
94250;1;Sacramento, CA
94252;1;Sacramento, CA
94254;1;Sacramento, CA
94256;1;Sacramento, CA
94257;1;Sacramento, CA
94258;1;Sacramento, CA
94259;1;Sacramento, CA
94261;1;Sacramento, CA
94262;1;Sacramento, CA
94263;1;Sacramento, CA
94267;1;Sacramento, CA
94268;1;Sacramento, CA
94269;1;Sacramento, CA
94271;1;Sacramento, CA
94273;1;Sacramento, CA
94274;1;Sacramento, CA
94277;1;Sacramento, CA
94278;1;Sacramento, CA
94279;1;Sacramento, CA
94280;1;Sacramento, CA
94283;1;Sacramento, CA
94284;1;Sacramento, CA
94285;1;Sacramento, CA
94287;1;Sacramento, CA
94288;1;Sacramento, CA
94289;1;Sacramento, CA
94290;1;Sacramento, CA
94293;1;Sacramento, CA
94294;1;Sacramento, CA
94295;1;Sacramento, CA
94296;1;Sacramento, CA
94297;1;Sacramento, CA
94298;1;Sacramento, CA
94299;1;Sacramento, CA
94301;4;Santa Clara County, CA
94302;4;Santa Clara County, CA
94303;4;Santa Clara County, CA
94304;4;Santa Clara County, CA
94305;4;Santa Clara County, CA
94306;4;Santa Clara County, CA
94309;4;Santa Clara County, CA
94401;5;San Francisco, CA
94402;5;San Francisco, CA
94403;5;San Francisco, CA
94404;5;San Francisco, CA
94497;5;San Francisco, CA
94501;3;Oakland, CA
94502;3;Oakland, CA
94505;3;Oakland, CA
94506;3;Oakland, CA
94507;3;Oakland, CA
94509;3;Oakland, CA
94511;3;Oakland, CA
94513;3;Oakland, CA
94514;3;Oakland, CA
94516;3;Oakland, CA
94517;3;Oakland, CA
94518;3;Oakland, CA
94519;3;Oakland, CA
94520;3;Oakland, CA
94521;3;Oakland, CA
94522;3;Oakland, CA
94523;3;Oakland, CA
94524;3;Oakland, CA
94525;3;Oakland, CA
94526;3;Oakland, CA
94527;3;Oakland, CA
94528;3;Oakland, CA
94529;3;Oakland, CA
94530;3;Oakland, CA
94531;3;Oakland, CA
94536;3;Oakland, CA
94537;3;Oakland, CA
94538;3;Oakland, CA
94539;3;Oakland, CA
94540;3;Oakland, CA
94541;3;Oakland, CA
94542;3;Oakland, CA
94543;3;Oakland, CA
94544;3;Oakland, CA
94545;3;Oakland, CA
94546;3;Oakland, CA
94547;3;Oakland, CA
94548;3;Oakland, CA
94549;3;Oakland, CA
94550;3;Oakland, CA
94551;3;Oakland, CA
94552;3;Oakland, CA
94553;3;Oakland, CA
94555;3;Oakland, CA
94556;3;Oakland, CA
94557;3;Oakland, CA
94560;3;Oakland, CA
94561;3;Oakland, CA
94563;3;Oakland, CA
94564;3;Oakland, CA
94565;3;Oakland, CA
94566;3;Oakland, CA
94568;3;Oakland, CA
94569;3;Oakland, CA
94570;3;Oakland, CA
94572;3;Oakland, CA
94575;3;Oakland, CA
94577;3;Oakland, CA
94578;3;Oakland, CA
94579;3;Oakland, CA
94580;3;Oakland, CA
94582;3;Oakland, CA
94583;3;Oakland, CA
94586;3;Oakland, CA
94587;3;Oakland, CA
94588;3;Oakland, CA
94595;3;Oakland, CA
94596;3;Oakland, CA
94597;3;Oakland, CA
94598;3;Oakland, CA
94601;3;Oakland, CA
94602;3;Oakland, CA
94603;3;Oakland, CA
94604;3;Oakland, CA
94605;3;Oakland, CA
94606;3;Oakland, CA
94607;3;Oakland, CA
94608;3;Oakland, CA
94609;3;Oakland, CA
94610;3;Oakland, CA
94611;3;Oakland, CA
94612;3;Oakland, CA
94613;3;Oakland, CA
94614;3;Oakland, CA
94615;3;Oakland, CA
94617;3;Oakland, CA
94618;3;Oakland, CA
94619;3;Oakland, CA
94620;3;Oakland, CA
94621;3;Oakland, CA
94622;3;Oakland, CA
94623;3;Oakland, CA
94624;3;Oakland, CA
94649;3;Oakland, CA
94659;3;Oakland, CA
94660;3;Oakland, CA
94661;3;Oakland, CA
94662;3;Oakland, CA
94666;3;Oakland, CA
94701;3;Oakland, CA
94702;3;Oakland, CA
94703;3;Oakland, CA
94704;3;Oakland, CA
94705;3;Oakland, CA
94706;3;Oakland, CA
94707;3;Oakland, CA
94708;3;Oakland, CA
94709;3;Oakland, CA
94710;3;Oakland, CA
94712;3;Oakland, CA
94720;3;Oakland, CA
94801;3;Oakland, CA
94802;3;Oakland, CA
94803;3;Oakland, CA
94804;3;Oakland, CA
94805;3;Oakland, CA
94806;3;Oakland, CA
94807;3;Oakland, CA
94808;3;Oakland, CA
94820;3;Oakland, CA
94850;3;Oakland, CA
94901;3;Marin/Sonoma, CA
94903;3;Marin/Sonoma, CA
94904;3;Marin/Sonoma, CA
94912;3;Marin/Sonoma, CA
94913;3;Marin/Sonoma, CA
94914;3;Marin/Sonoma, CA
94915;3;Marin/Sonoma, CA
94920;3;Marin/Sonoma, CA
94922;3;Marin/Sonoma, CA
94923;3;Marin/Sonoma, CA
94924;3;Marin/Sonoma, CA
94925;3;Marin/Sonoma, CA
94926;3;Marin/Sonoma, CA
94927;3;Marin/Sonoma, CA
94928;3;Marin/Sonoma, CA
94929;3;Marin/Sonoma, CA
94930;3;Marin/Sonoma, CA
94931;3;Marin/Sonoma, CA
94933;3;Marin/Sonoma, CA
94937;3;Marin/Sonoma, CA
94938;3;Marin/Sonoma, CA
94939;3;Marin/Sonoma, CA
94940;3;Marin/Sonoma, CA
94941;3;Marin/Sonoma, CA
94942;3;Marin/Sonoma, CA
94945;3;Marin/Sonoma, CA
94946;3;Marin/Sonoma, CA
94947;3;Marin/Sonoma, CA
94948;3;Marin/Sonoma, CA
94949;3;Marin/Sonoma, CA
94950;3;Marin/Sonoma, CA
94951;3;Marin/Sonoma, CA
94952;3;Marin/Sonoma, CA
94953;3;Marin/Sonoma, CA
94954;3;Marin/Sonoma, CA
94955;3;Marin/Sonoma, CA
94956;3;Marin/Sonoma, CA
94957;3;Marin/Sonoma, CA
94960;3;Marin/Sonoma, CA
94963;3;Marin/Sonoma, CA
94964;3;Marin/Sonoma, CA
94965;3;Marin/Sonoma, CA
94966;3;Marin/Sonoma, CA
94970;3;Marin/Sonoma, CA
94971;3;Marin/Sonoma, CA
94972;3;Marin/Sonoma, CA
94973;3;Marin/Sonoma, CA
94974;3;Marin/Sonoma, CA
94975;3;Marin/Sonoma, CA
94976;3;Marin/Sonoma, CA
94977;3;Marin/Sonoma, CA
94978;3;Marin/Sonoma, CA
94979;3;Marin/Sonoma, CA
94998;3;Marin/Sonoma, CA
94999;3;Marin/Sonoma, CA
95002;4;Santa Clara County, CA
95008;4;Santa Clara County, CA
95009;4;Santa Clara County, CA
95011;4;Santa Clara County, CA
95013;4;Santa Clara County, CA
95014;4;Santa Clara County, CA
95015;4;Santa Clara County, CA
95020;4;Santa Clara County, CA
95021;4;Santa Clara County, CA
95026;4;Santa Clara County, CA
95030;4;Santa Clara County, CA
95031;4;Santa Clara County, CA
95032;4;Santa Clara County, CA
95033;4;Santa Clara County, CA
95035;4;Santa Clara County, CA
95036;4;Santa Clara County, CA
95037;4;Santa Clara County, CA
95038;4;Santa Clara County, CA
95042;4;Santa Clara County, CA
95044;4;Santa Clara County, CA
95046;4;Santa Clara County, CA
95050;4;Santa Clara County, CA
95051;4;Santa Clara County, CA
95052;4;Santa Clara County, CA
95053;4;Santa Clara County, CA
95054;4;Santa Clara County, CA
95055;4;Santa Clara County, CA
95056;4;Santa Clara County, CA
95070;4;Santa Clara County, CA
95071;4;Santa Clara County, CA
95101;4;Santa Clara County, CA
95103;4;Santa Clara County, CA
95106;4;Santa Clara County, CA
95108;4;Santa Clara County, CA
95109;4;Santa Clara County, CA
95110;4;Santa Clara County, CA
95111;4;Santa Clara County, CA
95112;4;Santa Clara County, CA
95113;4;Santa Clara County, CA
95115;4;Santa Clara County, CA
95116;4;Santa Clara County, CA
95117;4;Santa Clara County, CA
95118;4;Santa Clara County, CA
95119;4;Santa Clara County, CA
95120;4;Santa Clara County, CA
95121;4;Santa Clara County, CA
95122;4;Santa Clara County, CA
95123;4;Santa Clara County, CA
95124;4;Santa Clara County, CA
95125;4;Santa Clara County, CA
95126;4;Santa Clara County, CA
95127;4;Santa Clara County, CA
95128;4;Santa Clara County, CA
95129;4;Santa Clara County, CA
95130;4;Santa Clara County, CA
95131;4;Santa Clara County, CA
95132;4;Santa Clara County, CA
95133;4;Santa Clara County, CA
95134;4;Santa Clara County, CA
95135;4;Santa Clara County, CA
95136;4;Santa Clara County, CA
95138;4;Santa Clara County, CA
95139;4;Santa Clara County, CA
95140;4;Santa Clara County, CA
95141;4;Santa Clara County, CA
95148;4;Santa Clara County, CA
95150;4;Santa Clara County, CA
95151;4;Santa Clara County, CA
95152;4;Santa Clara County, CA
95153;4;Santa Clara County, CA
95154;4;Santa Clara County, CA
95155;4;Santa Clara County, CA
95156;4;Santa Clara County, CA
95157;4;Santa Clara County, CA
95158;4;Santa Clara County, CA
95159;4;Santa Clara County, CA
95160;4;Santa Clara County, CA
95161;4;Santa Clara County, CA
95164;4;Santa Clara County, CA
95170;4;Santa Clara County, CA
95172;4;Santa Clara County, CA
95173;4;Santa Clara County, CA
95190;4;Santa Clara County, CA
95191;4;Santa Clara County, CA
95192;4;Santa Clara County, CA
95193;4;Santa Clara County, CA
95194;4;Santa Clara County, CA
95196;4;Santa Clara County, CA
95201;1;Stockton, CA
95202;1;Stockton, CA
95203;1;Stockton, CA
95204;1;Stockton, CA
95205;1;Stockton, CA
95206;1;Stockton, CA
95207;1;Stockton, CA
95208;1;Stockton, CA
95209;1;Stockton, CA
95210;1;Stockton, CA
95211;1;Stockton, CA
95212;1;Stockton, CA
95213;1;Stockton, CA
95214;1;Stockton, CA
95215;1;Stockton, CA
95219;1;Stockton, CA
95220;1;Stockton, CA
95221;1;Calaveras County, CA
95222;1;Calaveras County, CA
95223;1;Calaveras County, CA
95224;1;Calaveras County, CA
95225;1;Calaveras County, CA
95226;1;Calaveras County, CA
95227;1;Stockton, CA
95228;1;Calaveras County, CA
95229;1;Calaveras County, CA
95230;1;Stockton, CA
95231;1;Stockton, CA
95232;1;Calaveras County, CA
95233;1;Calaveras County, CA
95234;1;Stockton, CA
95236;1;Stockton, CA
95237;1;Stockton, CA
95240;1;Stockton, CA
95241;1;Stockton, CA
95242;1;Stockton, CA
95245;1;Calaveras County, CA
95246;1;Calaveras County, CA
95247;1;Calaveras County, CA
95248;1;Calaveras County, CA
95249;1;Calaveras County, CA
95251;1;Calaveras County, CA
95252;1;Calaveras County, CA
95253;1;Stockton, CA
95254;1;Calaveras County, CA
95255;1;Calaveras County, CA
95257;1;Calaveras County, CA
95258;1;Stockton, CA
95267;1;Stockton, CA
95269;1;Stockton, CA
95296;1;Stockton, CA
95297;1;Stockton, CA
95301;1;Merced County, CA
95303;1;Merced County, CA
95304;1;Stockton, CA
95305;1;Tuolumne County, CA
95306;1;Mariposa County, CA
95307;1;Stockton, CA
95309;1;Tuolumne County, CA
95310;1;Tuolumne County, CA
95311;1;Mariposa County, CA
95312;1;Merced County, CA
95313;1;Stockton, CA
95315;1;Merced County, CA
95316;1;Stockton, CA
95317;1;Merced County, CA
95318;1;Mariposa County, CA
95319;1;Stockton, CA
95320;1;Stockton, CA
95321;1;Tuolumne County, CA
95322;1;Merced County, CA
95323;1;Stockton, CA
95324;1;Merced County, CA
95325;1;Mariposa County, CA
95326;1;Stockton, CA
95327;1;Tuolumne County, CA
95328;1;Stockton, CA
95329;1;Stockton, CA
95330;1;Stockton, CA
95333;1;Merced County, CA
95334;1;Merced County, CA
95335;1;Tuolumne County, CA
95336;1;Stockton, CA
95337;1;Stockton, CA
95338;1;Mariposa County, CA
95340;1;Merced County, CA
95341;1;Merced County, CA
95343;1;Merced County, CA
95344;1;Merced County, CA
95345;1;Mariposa County, CA
95346;1;Tuolumne County, CA
95347;1;Tuolumne County, CA
95348;1;Merced County, CA
95350;1;Stockton, CA
95351;1;Stockton, CA
95352;1;Stockton, CA
95353;1;Stockton, CA
95354;1;Stockton, CA
95355;1;Stockton, CA
95356;1;Stockton, CA
95357;1;Stockton, CA
95358;1;Stockton, CA
95360;1;Stockton, CA
95361;1;Stockton, CA
95363;1;Stockton, CA
95364;1;Tuolumne County, CA
95365;1;Merced County, CA
95366;1;Stockton, CA
95367;1;Stockton, CA
95368;1;Stockton, CA
95369;1;Merced County, CA
95370;1;Tuolumne County, CA
95372;1;Tuolumne County, CA
95373;1;Tuolumne County, CA
95374;1;Merced County, CA
95375;1;Tuolumne County, CA
95376;1;Stockton, CA
95377;1;Stockton, CA
95378;1;Stockton, CA
95379;1;Tuolumne County, CA
95380;1;Stockton, CA
95381;1;Stockton, CA
95382;1;Stockton, CA
95383;1;Tuolumne County, CA
95385;1;Stockton, CA
95386;1;Stockton, CA
95387;1;Stockton, CA
95388;1;Merced County, CA
95389;1;Mariposa County, CA
95391;1;Stockton, CA
95397;1;Stockton, CA
95401;3;Marin/Sonoma, CA
95402;3;Marin/Sonoma, CA
95403;3;Marin/Sonoma, CA
95404;3;Marin/Sonoma, CA
95405;3;Marin/Sonoma, CA
95406;3;Marin/Sonoma, CA
95407;3;Marin/Sonoma, CA
95409;3;Marin/Sonoma, CA
95410;1;Mendocino County, CA
95412;3;Marin/Sonoma, CA
95415;1;Mendocino County, CA
95416;3;Marin/Sonoma, CA
95417;1;Mendocino County, CA
95418;1;Mendocino County, CA
95419;3;Marin/Sonoma, CA
95420;1;Mendocino County, CA
95421;3;Marin/Sonoma, CA
95422;1;Lake County, CA
95423;1;Lake County, CA
95424;1;Lake County, CA
95425;3;Marin/Sonoma, CA
95426;1;Lake County, CA
95427;1;Mendocino County, CA
95428;1;Mendocino County, CA
95429;1;Mendocino County, CA
95430;3;Marin/Sonoma, CA
95431;3;Marin/Sonoma, CA
95432;1;Mendocino County, CA
95433;3;Marin/Sonoma, CA
95435;1;Lake County, CA
95436;3;Marin/Sonoma, CA
95437;1;Mendocino County, CA
95439;3;Marin/Sonoma, CA
95441;3;Marin/Sonoma, CA
95442;3;Marin/Sonoma, CA
95443;1;Lake County, CA
95444;3;Marin/Sonoma, CA
95445;1;Mendocino County, CA
95446;3;Marin/Sonoma, CA
95448;3;Marin/Sonoma, CA
95449;1;Mendocino County, CA
95450;3;Marin/Sonoma, CA
95451;1;Lake County, CA
95452;3;Marin/Sonoma, CA
95453;1;Lake County, CA
95454;1;Mendocino County, CA
95456;1;Mendocino County, CA
95457;1;Lake County, CA
95458;1;Lake County, CA
95459;1;Mendocino County, CA
95460;1;Mendocino County, CA
95462;3;Marin/Sonoma, CA
95463;1;Mendocino County, CA
95464;1;Lake County, CA
95465;3;Marin/Sonoma, CA
95466;1;Mendocino County, CA
95468;1;Mendocino County, CA
95469;1;Mendocino County, CA
95470;1;Mendocino County, CA
95471;3;Marin/Sonoma, CA
95472;3;Marin/Sonoma, CA
95473;3;Marin/Sonoma, CA
95476;3;Marin/Sonoma, CA
95480;3;Marin/Sonoma, CA
95481;1;Mendocino County, CA
95482;1;Mendocino County, CA
95485;1;Lake County, CA
95486;3;Marin/Sonoma, CA
95487;3;Marin/Sonoma, CA
95488;1;Mendocino County, CA
95490;1;Mendocino County, CA
95492;3;Marin/Sonoma, CA
95493;1;Lake County, CA
95494;1;Mendocino County, CA
95497;3;Marin/Sonoma, CA
95501;5;Humboldt County, CA
95502;5;Humboldt County, CA
95503;5;Humboldt County, CA
95511;5;Humboldt County, CA
95514;5;Humboldt County, CA
95518;5;Humboldt County, CA
95519;5;Humboldt County, CA
95521;5;Humboldt County, CA
95524;5;Humboldt County, CA
95525;5;Humboldt County, CA
95526;5;Humboldt County, CA
95527;1;Trinity County, CA
95528;5;Humboldt County, CA
95531;1;Del Norte County, CA
95532;1;Del Norte County, CA
95534;5;Humboldt County, CA
95536;5;Humboldt County, CA
95537;5;Humboldt County, CA
95538;1;Del Norte County, CA
95540;5;Humboldt County, CA
95542;5;Humboldt County, CA
95543;1;Del Norte County, CA
95545;5;Humboldt County, CA
95546;5;Humboldt County, CA
95547;5;Humboldt County, CA
95548;1;Del Norte County, CA
95549;5;Humboldt County, CA
95550;5;Humboldt County, CA
95551;5;Humboldt County, CA
95552;1;Trinity County, CA
95553;5;Humboldt County, CA
95554;5;Humboldt County, CA
95555;5;Humboldt County, CA
95556;5;Humboldt County, CA
95558;5;Humboldt County, CA
95559;5;Humboldt County, CA
95560;5;Humboldt County, CA
95562;5;Humboldt County, CA
95563;1;Trinity County, CA
95564;5;Humboldt County, CA
95565;5;Humboldt County, CA
95567;1;Del Norte County, CA
95568;1;Siskiyou County, CA
95569;5;Humboldt County, CA
95570;5;Humboldt County, CA
95571;5;Humboldt County, CA
95573;5;Humboldt County, CA
95585;1;Mendocino County, CA
95587;1;Mendocino County, CA
95589;5;Humboldt County, CA
95595;1;Trinity County, CA
95601;1;Amador County, CA
95605;1;Sacramento, CA
95606;1;Sacramento, CA
95607;1;Sacramento, CA
95608;1;Sacramento, CA
95609;1;Sacramento, CA
95610;1;Sacramento, CA
95611;1;Sacramento, CA
95612;1;Sacramento, CA
95613;1;Sacramento, CA
95614;1;Sacramento, CA
95615;1;Sacramento, CA
95616;1;Sacramento, CA
95617;1;Sacramento, CA
95618;1;Sacramento, CA
95619;1;Sacramento, CA
95621;1;Sacramento, CA
95623;1;Sacramento, CA
95624;1;Sacramento, CA
95626;1;Sacramento, CA
95627;1;Sacramento, CA
95628;1;Sacramento, CA
95629;1;Amador County, CA
95630;1;Sacramento, CA
95632;1;Sacramento, CA
95633;1;Sacramento, CA
95635;1;Sacramento, CA
95637;1;Sacramento, CA
95638;1;Sacramento, CA
95639;1;Sacramento, CA
95640;1;Amador County, CA
95641;1;Sacramento, CA
95642;1;Amador County, CA
95644;1;Amador County, CA
95645;1;Sacramento, CA
95646;1;Alpine County, CA
95651;1;Sacramento, CA
95652;1;Sacramento, CA
95653;1;Sacramento, CA
95654;1;Amador County, CA
95655;1;Sacramento, CA
95660;1;Sacramento, CA
95662;1;Sacramento, CA
95664;1;Sacramento, CA
95665;1;Amador County, CA
95666;1;Amador County, CA
95667;1;Sacramento, CA
95669;1;Amador County, CA
95670;1;Sacramento, CA
95671;1;Sacramento, CA
95672;1;Sacramento, CA
95673;1;Sacramento, CA
95675;1;Amador County, CA
95679;1;Sacramento, CA
95680;1;Sacramento, CA
95682;1;Sacramento, CA
95683;1;Sacramento, CA
95685;1;Amador County, CA
95686;1;Stockton, CA
95689;1;Amador County, CA
95690;1;Sacramento, CA
95691;1;Sacramento, CA
95693;1;Sacramento, CA
95694;1;Sacramento, CA
95695;1;Sacramento, CA
95697;1;Sacramento, CA
95698;1;Sacramento, CA
95699;1;Amador County, CA
95709;1;Sacramento, CA
95741;1;Sacramento, CA
95742;1;Sacramento, CA
95757;1;Sacramento, CA
95758;1;Sacramento, CA
95759;1;Sacramento, CA
95762;1;Sacramento, CA
95763;1;Sacramento, CA
95776;1;Sacramento, CA
95798;1;Sacramento, CA
95799;1;Sacramento, CA
95811;1;Sacramento, CA
95812;1;Sacramento, CA
95813;1;Sacramento, CA
95814;1;Sacramento, CA
95815;1;Sacramento, CA
95816;1;Sacramento, CA
95817;1;Sacramento, CA
95818;1;Sacramento, CA
95819;1;Sacramento, CA
95820;1;Sacramento, CA
95821;1;Sacramento, CA
95822;1;Sacramento, CA
95823;1;Sacramento, CA
95824;1;Sacramento, CA
95825;1;Sacramento, CA
95826;1;Sacramento, CA
95827;1;Sacramento, CA
95828;1;Sacramento, CA
95829;1;Sacramento, CA
95830;1;Sacramento, CA
95831;1;Sacramento, CA
95832;1;Sacramento, CA
95833;1;Sacramento, CA
95834;1;Sacramento, CA
95835;1;Sacramento, CA
95836;1;Sacramento, CA
95837;1;Sacramento, CA
95838;1;Sacramento, CA
95840;1;Sacramento, CA
95841;1;Sacramento, CA
95842;1;Sacramento, CA
95843;1;Sacramento, CA
95851;1;Sacramento, CA
95852;1;Sacramento, CA
95853;1;Sacramento, CA
95860;1;Sacramento, CA
95864;1;Sacramento, CA
95865;1;Sacramento, CA
95866;1;Sacramento, CA
95867;1;Sacramento, CA
95894;1;Sacramento, CA
95899;1;Sacramento, CA
95910;1;Sierra County, CA
95912;1;Colusa County, CA
95913;1;Glenn County, CA
95915;1;Plumas County, CA
95920;1;Glenn County, CA
95923;1;Plumas County, CA
95932;1;Colusa County, CA
95934;1;Plumas County, CA
95936;1;Sierra County, CA
95937;1;Sacramento, CA
95939;1;Glenn County, CA
95943;1;Glenn County, CA
95944;1;Sierra County, CA
95947;1;Plumas County, CA
95950;1;Colusa County, CA
95951;1;Glenn County, CA
95955;1;Colusa County, CA
95956;1;Plumas County, CA
95963;1;Glenn County, CA
95970;1;Colusa County, CA
95971;1;Plumas County, CA
95979;1;Colusa County, CA
95980;1;Plumas County, CA
95983;1;Plumas County, CA
95984;1;Plumas County, CA
95987;1;Colusa County, CA
95988;1;Glenn County, CA
96006;1;Modoc County, CA
96009;1;Lassen County, CA
96010;1;Trinity County, CA
96014;1;Siskiyou County, CA
96015;1;Modoc County, CA
96020;1;Plumas County, CA
96021;1;Tehama County, CA
96023;1;Siskiyou County, CA
96024;1;Trinity County, CA
96025;1;Siskiyou County, CA
96027;1;Siskiyou County, CA
96029;1;Tehama County, CA
96031;1;Siskiyou County, CA
96032;1;Siskiyou County, CA
96034;1;Siskiyou County, CA
96035;1;Tehama County, CA
96037;1;Siskiyou County, CA
96038;1;Siskiyou County, CA
96039;1;Siskiyou County, CA
96041;1;Trinity County, CA
96044;1;Siskiyou County, CA
96046;1;Trinity County, CA
96048;1;Trinity County, CA
96050;1;Siskiyou County, CA
96052;1;Trinity County, CA
96054;1;Modoc County, CA
96055;1;Tehama County, CA
96057;1;Siskiyou County, CA
96058;1;Siskiyou County, CA
96059;1;Tehama County, CA
96061;1;Tehama County, CA
96063;1;Tehama County, CA
96064;1;Siskiyou County, CA
96067;1;Siskiyou County, CA
96068;1;Lassen County, CA
96074;1;Tehama County, CA
96075;1;Tehama County, CA
96078;1;Tehama County, CA
96080;1;Tehama County, CA
96085;1;Siskiyou County, CA
96086;1;Siskiyou County, CA
96090;1;Tehama County, CA
96091;1;Trinity County, CA
96092;1;Tehama County, CA
96093;1;Trinity County, CA
96094;1;Siskiyou County, CA
96097;1;Siskiyou County, CA
96101;1;Modoc County, CA
96103;1;Plumas County, CA
96104;1;Modoc County, CA
96105;1;Plumas County, CA
96106;1;Plumas County, CA
96107;4;Bridgeport, CA
96108;1;Modoc County, CA
96109;1;Lassen County, CA
96110;1;Modoc County, CA
96112;1;Modoc County, CA
96113;1;Lassen County, CA
96114;1;Lassen County, CA
96115;1;Modoc County, CA
96116;1;Modoc County, CA
96117;1;Lassen County, CA
96118;1;Sierra County, CA
96119;1;Lassen County, CA
96120;1;Alpine County, CA
96121;1;Lassen County, CA
96122;1;Plumas County, CA
96123;1;Lassen County, CA
96124;1;Sierra County, CA
96125;1;Sierra County, CA
96126;1;Sierra County, CA
96127;1;Lassen County, CA
96128;1;Lassen County, CA
96129;1;Plumas County, CA
96130;1;Lassen County, CA
96132;1;Lassen County, CA
96133;4;Bridgeport, CA
96134;1;Siskiyou County, CA
96135;1;Plumas County, CA
96136;1;Lassen County, CA
96137;1;Lassen County, CA
;;
